ano,banco,banco_name,brand_companies_cnpjnumber,brand_companies_name,brand_companies_urlcomplementarylist,businessaccount_additionalinfo,businessaccount_incomerate_prepaidpaymentaccount,businessaccount_incomerate_savingaccount,businessaccount_openingclosingchannels,businessaccount_transactionmethods,mes,price_currency,price_customers_rate,price_interval,price_value,service_chargingtriggerinfo,service_code,service_maximum_currency,service_maximum_value,service_minimum_currency,service_minimum_value,service_name,termsconditions_closingprocessinfo,termsconditions_elegibilitycriteriainfo,termsconditions_minimumbalance_currency,termsconditions_minimumbalance_value
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0797,1_FAIXA,0.00,Depósito em dinheiro feito nas agências Itaú,TAR DEPOSITO DIN,BRL,2.55,BRL,0.00,Depósito em dinheiro (Guichê de caixa),"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0809,4_FAIXA,0.45,Tarifa por cheque custodiado na agência,TAR CUSTÓDIA PRÉ-DATADO_XXXX,BRL,0.45,BRL,0.00,Custódia de Cheque Pré-datado,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0825,3_FAIXA,2.14,Tarifa cobrada pelo recebimento de um depósito identificado,TAR DEP IDENTIFICADO,BRL,3.20,BRL,0.00,Depósito Identificado Itaú,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0827,1_FAIXA,0.00,Tarifa cobrada por saque sem cartão,TAR RECIBO RETIRADA C/C,BRL,4.00,BRL,0.00,Recibo de Retirada Avulsa de C/C no Guichê de Caixa (exceto C/ Poupança),"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0882,2_FAIXA,5.46,Tarifa cobrada para cada cheque custodiado excluído,TAR EXCLUSÃO CHQ CUST,BRL,12.15,BRL,0.00,Exclusão de Cheque em Custódia,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0926,3_FAIXA,15.00,Realização de ordem de pagamento.,TAR ORDEM PAGAMENTO,BRL,26.00,BRL,0.00,"Ordem de Pagamento – SISPAG, Agências","O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0958,2_FAIXA,5.17,Tarifa cobrada por título protestado ou sustado,TAR CUSTAS COBRANÇA,BRL,13.30,BRL,0.00,Protesto e Sustação de Protesto,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0981,1_FAIXA,1.40,Cobrada pela utilização do serviço de cobrança registrada,TAR CUSTAS COBRANÇA,BRL,6.60,BRL,0.00,Cobrança Escritural / Direta (Cobrança Registrada),"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.1056,3_FAIXA,5.00,Cobrada mensalmente por cartão desbloqueado,TAR CARTÃO SERVIÇO EMP,BRL,10.00,BRL,0.00,Cartão Serviço Empresa Itaú - cartão desbloqueado (em utilização),"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.1058,1_FAIXA,0.00,Tarifa cobrada pela contratação do serviço de Fluxo de Caixa,TAR FLUXO DE CAIXA MM/AA,BRL,30.00,BRL,0.00,Fluxo de Caixa (21),"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.1218,2_FAIXA,11.50,Realização de ordem de pagamento.,TAR ORDEM PAGAMENTO,BRL,26.00,BRL,0.00,"Ordem de Pagamento – SISPAG, Agências","O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.1364,1_FAIXA,1.00,"Tarifa cobrada quando ocorre alguma alteração, consulta ou instruções no título",TAR CUSTAS COBRANÇA,BRL,7.60,BRL,0.00,"Outras Ocorrências, Instruções, Alterações, Declarações e Consultas","O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.1395,4_FAIXA,5.50,Tarifa cobrada após a baixa do boleto,TAR/CUSTAS COBRANCA,BRL,6.60,BRL,0.00,Baixa de Títulos,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
